Date,Season,Div,HomeTeam,AwayTeam,Referee,confidence,home_cards_last5,away_cards_last5,total_cards_last5,predicted_cards,over_4_5_prob,under_model_prob,under_book_prob,MarketMode,value_edge,signal,Pick,Odds,Stake,total_cards,Result,Profit
2024-02-01,2024,E0,West Ham,Bournemouth,T Robinson,HIGH CONFIDENCE,2.0,2.2,4.2,3.2798836,0.17234635,0.82765365,0.6662519174041298,Rolling market,0.1614017290649864,STRONG UNDER,UNDER 4.5,1.5,1.0,4,WIN,0.5
2024-02-04,2024,E0,Man United,West Ham,A Madley,HIGH CONFIDENCE,2.0,1.6,3.6,3.4393222,0.1706596,0.8293404,0.6659426061493412,Rolling market,0.1633977921622738,STRONG UNDER,UNDER 4.5,1.5,1.0,1,WIN,0.5
2024-02-05,2024,E0,Brentford,Man City,J Gillett,HIGH CONFIDENCE,2.0,2.0,4.0,3.480999,0.2662512,0.7337488,0.6747410151733251,Rolling market,0.05900777842866467,STRONG UNDER,UNDER 4.5,1.48,1.0,1,WIN,0.48
2024-02-10,2024,E0,Liverpool,Burnley,T Robinson,HIGH CONFIDENCE,1.8,2.4,4.2,3.3301523,0.18734126,0.8126587,0.6907515771299555,Rolling market,0.12190715003908137,STRONG UNDER,UNDER 4.5,1.45,1.0,5,LOSS,-1.0
2024-02-10,2024,E0,Man City,Everton,J Brooks,HIGH CONFIDENCE,1.8,2.0,3.8,3.2654538,0.09254832,0.9074517,0.6853694279462332,Rolling market,0.22208226129708342,STRONG UNDER,UNDER 4.5,1.46,1.0,2,WIN,0.45999999999999996
2024-02-11,2024,E0,West Ham,Arsenal,C Pawson,HIGH CONFIDENCE,1.8,2.0,3.8,3.486477,0.19922398,0.800776,0.6656377906976744,Rolling market,0.1351382140935854,STRONG UNDER,UNDER 4.5,1.5,1.0,4,WIN,0.5
2024-02-17,2024,E0,Brentford,Liverpool,M Oliver,HIGH CONFIDENCE,2.0,2.0,4.0,2.8734553,0.24150957,0.75849044,0.6786648697214736,Rolling market,0.07982557350820174,STRONG UNDER,UNDER 4.5,1.47,1.0,3,WIN,0.47
2024-02-17,2024,E0,Burnley,Arsenal,J Gillett,HIGH CONFIDENCE,1.4,1.8,3.2,3.247082,0.20210396,0.797896,0.6847290756699328,Rolling market,0.11316695189506965,STRONG UNDER,UNDER 4.5,1.46,1.0,3,WIN,0.45999999999999996
2024-02-18,2024,E0,Luton,Man United,D Coote,HIGH CONFIDENCE,1.8,3.6,5.4,3.176314,0.13981307,0.86018693,0.687861195019524,Rolling market,0.17232573945160634,STRONG UNDER,UNDER 4.5,1.45,1.0,8,LOSS,-1.0
2024-02-20,2024,E0,Man City,Brentford,D England,HIGH CONFIDENCE,1.0,1.8,2.8,2.9626997,0.19824436,0.80175567,0.6758876080691644,Rolling market,0.12586805866362372,STRONG UNDER,UNDER 4.5,1.48,1.0,6,LOSS,-1.0
2024-02-21,2024,E0,Liverpool,Luton,A Madley,HIGH CONFIDENCE,2.4,1.2,3.5999999999999996,3.2081175,0.12421726,0.8757827,0.6678514473559097,Rolling market,0.2079312808392807,STRONG UNDER,UNDER 4.5,1.5,1.0,5,LOSS,-1.0
2024-02-24,2024,E0,Man United,Fulham,M Oliver,HIGH CONFIDENCE,2.0,1.4,3.4,3.1263776,0.17533447,0.82466555,0.6721018164145557,Rolling market,0.15256373000268064,STRONG UNDER,UNDER 4.5,1.49,1.0,7,LOSS,-1.0
2024-02-24,2024,E0,Bournemouth,Man City,J Gillett,HIGH CONFIDENCE,2.2,1.4,3.6,2.8339655,0.16491859,0.8350814,0.6700923645320198,Rolling market,0.16498903395507125,STRONG UNDER,UNDER 4.5,1.49,1.0,4,WIN,0.49
2024-02-26,2024,E0,West Ham,Brentford,S Hooper,HIGH CONFIDENCE,2.2,2.4,4.6,2.8630137,0.22703236,0.77296764,0.6695488928265487,Rolling market,0.10341874375868687,STRONG UNDER,UNDER 4.5,1.49,1.0,3,WIN,0.49
2024-03-02,2024,E0,Nott'm Forest,Liverpool,P Tierney,HIGH CONFIDENCE,1.4,1.6,3.0,3.128216,0.21681035,0.78318965,0.6834646865458878,Rolling market,0.099724967804393,STRONG UNDER,UNDER 4.5,1.46,1.0,4,WIN,0.45999999999999996
2024-03-02,2024,E0,Brentford,Chelsea,J Gillett,HIGH CONFIDENCE,2.2,3.2,5.4,3.620331,0.22182491,0.7781751,0.6739134247081083,Rolling market,0.10426169087721882,STRONG UNDER,UNDER 4.5,1.48,1.0,4,WIN,0.48
2024-03-03,2024,E0,Burnley,Bournemouth,D Coote,HIGH CONFIDENCE,1.4,2.8,4.199999999999999,2.4563189,0.06642227,0.9335777,0.6909244210634896,Rolling market,0.2426532952870658,STRONG UNDER,UNDER 4.5,1.45,1.0,6,LOSS,-1.0
2024-03-09,2024,E0,Arsenal,Brentford,R Jones,HIGH CONFIDENCE,2.0,2.6,4.6,3.4691958,0.14296266,0.8570373,0.6917042297979799,Rolling market,0.16533307603392933,STRONG UNDER,UNDER 4.5,1.45,1.0,6,LOSS,-1.0
2024-03-10,2024,E0,Liverpool,Man City,M Oliver,HIGH CONFIDENCE,2.2,1.4,3.6,2.5134456,0.13202831,0.86797166,0.6785929060249586,Rolling market,0.18937875268170645,STRONG UNDER,UNDER 4.5,1.47,1.0,3,WIN,0.47
2024-03-16,2024,E0,Luton,Nott'm Forest,D England,HIGH CONFIDENCE,1.8,2.8,4.6,2.9402523,0.060603708,0.93939626,0.6725283106345987,Rolling market,0.26686795153428555,STRONG UNDER,UNDER 4.5,1.49,1.0,3,WIN,0.49
2024-03-17,2024,E0,West Ham,Aston Villa,J Gillett,HIGH CONFIDENCE,1.8,2.6,4.4,2.9268866,0.20330286,0.79669714,0.6756538776044222,Rolling market,0.12104326213556804,STRONG UNDER,UNDER 4.5,1.48,1.0,6,LOSS,-1.0
2024-03-31,2024,E0,Man City,Arsenal,A Taylor,HIGH CONFIDENCE,1.0,0.6,1.6,3.7715404,0.26622832,0.7337717,0.6669278398510242,Rolling market,0.06684384193455928,STRONG UNDER,UNDER 4.5,1.5,1.0,2,WIN,0.5
2024-04-02,2024,E0,Burnley,Wolves,T Bramall,HIGH CONFIDENCE,1.8,2.4,4.2,3.1845083,0.20528306,0.79471695,0.6653840548771811,Rolling market,0.1293328993540811,STRONG UNDER,UNDER 4.5,1.5,1.0,2,WIN,0.5
2024-04-03,2024,E0,Arsenal,Luton,C Pawson,HIGH CONFIDENCE,2.2,3.0,5.2,3.1561792,0.0764863,0.9235137,0.6693470233712401,Rolling market,0.25416668712756973,STRONG UNDER,UNDER 4.5,1.49,1.0,2,WIN,0.49
2024-04-03,2024,E0,Man City,Aston Villa,D England,HIGH CONFIDENCE,0.6,2.6,3.2,2.8815353,0.11701037,0.88298965,0.6745916666666667,Rolling market,0.20839797833760576,STRONG UNDER,UNDER 4.5,1.48,1.0,3,WIN,0.48
2024-04-04,2024,E0,Liverpool,Sheffield United,S Attwell,HIGH CONFIDENCE,2.2,2.6,4.800000000000001,3.371104,0.19753149,0.80246854,0.6796435244550284,Rolling market,0.12282501382927336,STRONG UNDER,UNDER 4.5,1.47,1.0,1,WIN,0.47
2024-04-06,2024,E0,Crystal Palace,Man City,P Tierney,HIGH CONFIDENCE,1.6,1.8,3.4000000000000004,3.7431393,0.16979092,0.8302091,0.6868830068886702,Rolling market,0.14332606951590132,STRONG UNDER,UNDER 4.5,1.46,1.0,2,WIN,0.45999999999999996
2024-04-07,2024,E0,Sheffield United,Chelsea,R Jones,HIGH CONFIDENCE,2.0,2.4,4.4,3.565108,0.19531034,0.80468965,0.6880020855182334,Rolling market,0.11668756024897853,STRONG UNDER,UNDER 4.5,1.45,1.0,6,LOSS,-1.0
2024-04-07,2024,E0,Tottenham,Nott'm Forest,S Hooper,HIGH CONFIDENCE,1.4,2.6,4.0,3.594702,0.259725,0.740275,0.6841245369051012,Rolling market,0.056150488462635595,STRONG UNDER,UNDER 4.5,1.46,1.0,5,LOSS,-1.0
2024-04-07,2024,E0,Man United,Liverpool,A Taylor,HIGH CONFIDENCE,1.2,1.6,2.8,3.4977732,0.20637847,0.79362154,0.6919447791893527,Rolling market,0.10167676088022737,STRONG UNDER,UNDER 4.5,1.45,1.0,7,LOSS,-1.0
2024-04-14,2024,E0,Arsenal,Aston Villa,D Coote,HIGH CONFIDENCE,2.0,2.2,4.2,2.779767,0.105412915,0.8945871,0.6873998562329696,Rolling market,0.20718724331918492,STRONG UNDER,UNDER 4.5,1.45,1.0,4,WIN,0.44999999999999996
2024-04-20,2024,E0,Luton,Brentford,J Gillett,HIGH CONFIDENCE,1.2,3.2,4.4,3.5959258,0.08160854,0.91839147,0.6899055871604566,Rolling market,0.2284858789802905,STRONG UNDER,UNDER 4.5,1.45,1.0,3,WIN,0.44999999999999996
2024-04-21,2024,E0,Crystal Palace,West Ham,G Scott,HIGH CONFIDENCE,1.8,2.0,3.8,2.9707327,0.18607353,0.81392646,0.6922604682141984,Rolling market,0.12166599014456625,STRONG UNDER,UNDER 4.5,1.44,1.0,5,LOSS,-1.0
2024-04-21,2024,E0,Everton,Nott'm Forest,A Taylor,HIGH CONFIDENCE,1.4,2.6,4.0,3.6818132,0.10904431,0.8909557,0.6888003467921724,Rolling market,0.20215533977704148,STRONG UNDER,UNDER 4.5,1.45,1.0,5,LOSS,-1.0
2024-04-21,2024,E0,Fulham,Liverpool,C Pawson,HIGH CONFIDENCE,2.0,1.8,3.8,3.5184238,0.19293924,0.8070608,0.6853898462971589,Rolling market,0.1216709318438628,STRONG UNDER,UNDER 4.5,1.46,1.0,3,WIN,0.45999999999999996
2024-04-24,2024,E0,Everton,Liverpool,A Madley,HIGH CONFIDENCE,1.8,1.4,3.2,3.1961737,0.1605109,0.8394891,0.6858809143222506,Rolling market,0.1536081880413358,STRONG UNDER,UNDER 4.5,1.46,1.0,3,WIN,0.45999999999999996
2024-04-24,2024,E0,Man United,Sheffield United,M Salisbury,HIGH CONFIDENCE,2.0,2.0,4.0,3.3644876,0.26211137,0.73788863,0.6877666810372595,Rolling market,0.05012195316760504,STRONG UNDER,UNDER 4.5,1.45,1.0,1,WIN,0.44999999999999996
2024-04-27,2024,E0,West Ham,Liverpool,A Taylor,HIGH CONFIDENCE,1.6,1.6,3.2,3.0167503,0.20405492,0.79594505,0.6921328459335492,Rolling market,0.10381220239866518,STRONG UNDER,UNDER 4.5,1.44,1.0,2,WIN,0.43999999999999995
2024-04-27,2024,E0,Newcastle,Sheffield United,T Harrington,HIGH CONFIDENCE,0.4,1.8,2.2,3.603408,0.11233453,0.88766545,0.6903780780780782,Rolling market,0.19728737249488937,STRONG UNDER,UNDER 4.5,1.45,1.0,0,WIN,0.44999999999999996
2024-04-28,2024,E0,Nott'm Forest,Man City,S Hooper,HIGH CONFIDENCE,1.8,1.2,3.0,2.9076095,0.1591315,0.8408685,0.6972600713921469,Rolling market,0.14360840166083166,STRONG UNDER,UNDER 4.5,1.43,1.0,0,WIN,0.42999999999999994
2024-05-04,2024,E0,Burnley,Newcastle,A Taylor,HIGH CONFIDENCE,1.4,1.6,3.0,3.2610316,0.2153627,0.78463733,0.7023036694848775,Rolling market,0.0823336624777079,STRONG UNDER,UNDER 4.5,1.42,1.0,4,WIN,0.41999999999999993
2024-05-11,2024,E0,Fulham,Man City,A Taylor,HIGH CONFIDENCE,1.4,1.2,2.5999999999999996,3.2717998,0.16449744,0.83550256,0.7113899736838875,Rolling market,0.12411259122318652,STRONG UNDER,UNDER 4.5,1.41,1.0,1,WIN,0.4099999999999999
2024-05-19,2024,E0,Brentford,Newcastle,S Hooper,HIGH CONFIDENCE,2.0,2.2,4.2,3.6396756,0.23212655,0.76787347,0.6988514852982887,Rolling market,0.0690219807165734,STRONG UNDER,UNDER 4.5,1.43,1.0,8,LOSS,-1.0
2024-05-19,2024,E0,Man City,West Ham,J Brooks,HIGH CONFIDENCE,0.4,2.0,2.4,3.2671359,0.0831814,0.9168186,0.6925846038019952,Rolling market,0.2242340149724189,STRONG UNDER,UNDER 4.5,1.44,1.0,1,WIN,0.43999999999999995
2024-08-17,2024,E0,Nott'm Forest,Bournemouth,M Oliver,HIGH CONFIDENCE,1.0,2.0,3.0,2.8524916,0.22422278,0.7757772,0.6943820834417557,Rolling market,0.08139513728425751,STRONG UNDER,UNDER 4.5,1.44,1.0,4,WIN,0.43999999999999995
2024-08-31,2024,E0,Leicester,Aston Villa,D Coote,HIGH CONFIDENCE,1.8,2.0,3.8,3.1838536,0.14900431,0.85099566,0.6931761658031088,Rolling market,0.15781949402507722,STRONG UNDER,UNDER 4.5,1.44,1.0,9,LOSS,-1.0
2024-08-31,2024,E0,West Ham,Man City,M Oliver,HIGH CONFIDENCE,0.8,0.8,1.6,3.0674224,0.2566625,0.7433375,0.6886952011334936,Rolling market,0.0546423108828028,STRONG UNDER,UNDER 4.5,1.45,1.0,5,LOSS,-1.0
2024-09-01,2024,E0,Man United,Liverpool,A Taylor,HIGH CONFIDENCE,1.2,1.4,2.5999999999999996,3.5616918,0.24736774,0.75263226,0.6842933547852372,Rolling market,0.06833890553733357,STRONG UNDER,UNDER 4.5,1.46,1.0,5,LOSS,-1.0
2024-09-21,2024,E0,Leicester,Everton,D England,HIGH CONFIDENCE,2.4,2.8,5.199999999999999,3.5906131,0.2743202,0.7256798,0.6632248612602558,Rolling market,0.062454953555265424,STRONG UNDER,UNDER 4.5,1.51,1.0,3,WIN,0.51
2024-09-21,2024,E0,West Ham,Chelsea,S Barrott,HIGH CONFIDENCE,1.2,4.2,5.4,2.9329782,0.21982324,0.78017676,0.6618260828726688,Rolling market,0.11835067589350556,STRONG UNDER,UNDER 4.5,1.51,1.0,7,LOSS,-1.0
2024-09-28,2024,E0,Brentford,West Ham,S Hooper,HIGH CONFIDENCE,2.2,2.0,4.2,3.1810763,0.19947436,0.80052567,0.6542529192681178,Rolling market,0.14627274601508533,STRONG UNDER,UNDER 4.5,1.53,1.0,5,LOSS,-1.0
2024-09-30,2024,E0,Bournemouth,Southampton,M Oliver,HIGH CONFIDENCE,3.2,2.8,6.0,3.3520575,0.19193318,0.80806684,0.642812708986518,Rolling market,0.16525413595366756,STRONG UNDER,UNDER 4.5,1.56,1.0,7,LOSS,-1.0
2024-10-05,2024,E0,Man City,Fulham,P Bankes,HIGH CONFIDENCE,1.6,3.0,4.6,1.147746,0.097854815,0.9021452,0.6383579896874565,Rolling market,0.2637872172407967,STRONG UNDER,UNDER 4.5,1.57,1.0,3,WIN,0.5700000000000001
2024-10-05,2024,E0,Leicester,Bournemouth,D Bond,HIGH CONFIDENCE,1.8,2.8,4.6,2.720436,0.2916043,0.7083957,0.6400720918866081,Rolling market,0.06832362764159017,STRONG UNDER,UNDER 4.5,1.56,1.0,5,LOSS,-1.0
2024-10-05,2024,E0,Brentford,Wolves,A Madley,HIGH CONFIDENCE,2.0,3.4,5.4,3.323552,0.2973404,0.7026596,0.6423023299642439,Rolling market,0.06035727696934989,STRONG UNDER,UNDER 4.5,1.56,1.0,5,LOSS,-1.0
2024-10-20,2024,E0,Liverpool,Chelsea,J Brooks,HIGH CONFIDENCE,1.8,3.6,5.4,3.5969043,0.2228734,0.7771266,0.6412771935885533,Rolling market,0.13584941669052997,STRONG UNDER,UNDER 4.5,1.56,1.0,7,LOSS,-1.0
2024-10-25,2024,E0,Leicester,Nott'm Forest,C Pawson,HIGH CONFIDENCE,2.2,2.6,4.800000000000001,3.0573583,0.16308814,0.83691186,0.6363884090909091,Rolling market,0.2005234480372342,STRONG UNDER,UNDER 4.5,1.57,1.0,7,LOSS,-1.0
2024-10-27,2024,E0,Arsenal,Liverpool,A Taylor,HIGH CONFIDENCE,2.2,1.6,3.8000000000000003,3.1372814,0.26131052,0.7386895,0.6351015359070153,Rolling market,0.1035879463050513,STRONG UNDER,UNDER 4.5,1.57,1.0,4,WIN,0.5700000000000001
2024-11-02,2024,E0,Bournemouth,Man City,M Oliver,HIGH CONFIDENCE,2.6,2.2,4.800000000000001,3.7134068,0.28872153,0.71127844,0.6315763884481116,Rolling market,0.07970205012000364,STRONG UNDER,UNDER 4.5,1.58,1.0,3,WIN,0.5800000000000001
2024-11-03,2024,E0,Tottenham,Aston Villa,C Pawson,HIGH CONFIDENCE,2.4,3.0,5.4,3.2771132,0.23892748,0.7610725,0.6300422551262833,Rolling market,0.1310302613150619,STRONG UNDER,UNDER 4.5,1.59,1.0,2,WIN,0.5900000000000001
2024-11-04,2024,E0,Fulham,Brentford,S Attwell,HIGH CONFIDENCE,2.8,1.8,4.6,3.1541564,0.24782798,0.752172,0.6311622189677788,Rolling market,0.12100977428783644,STRONG UNDER,UNDER 4.5,1.58,1.0,3,WIN,0.5800000000000001
2024-11-10,2024,E0,Tottenham,Ipswich,D England,HIGH CONFIDENCE,2.2,2.4,4.6,2.841463,0.096577145,0.90342283,0.6318403593569624,Rolling market,0.2715824731320513,STRONG UNDER,UNDER 4.5,1.58,1.0,6,LOSS,-1.0
2024-11-23,2024,E0,Man City,Tottenham,J Brooks,HIGH CONFIDENCE,2.2,2.8,5.0,3.1100957,0.08987047,0.91012955,0.6293106112469438,Rolling market,0.28081893587219686,STRONG UNDER,UNDER 4.5,1.59,1.0,6,LOSS,-1.0
2024-11-23,2024,E0,Arsenal,Nott'm Forest,S Hooper,HIGH CONFIDENCE,1.8,3.0,4.8,2.6683424,0.21655852,0.7834415,0.6303914360836359,Rolling market,0.15305004789082088,STRONG UNDER,UNDER 4.5,1.59,1.0,5,LOSS,-1.0
2024-11-30,2024,E0,Nott'm Forest,Ipswich,T Harrington,HIGH CONFIDENCE,1.8,2.8,4.6,3.0129755,0.0734289,0.92657113,0.6268811283086275,Rolling market,0.29969000244393595,STRONG UNDER,UNDER 4.5,1.6,1.0,4,WIN,0.6000000000000001
2024-11-30,2024,E0,Wolves,Bournemouth,P Bankes,HIGH CONFIDENCE,2.2,3.2,5.4,3.630762,0.31577575,0.68422425,0.6265486194312471,Rolling market,0.057675628501187015,STRONG UNDER,UNDER 4.5,1.6,1.0,5,LOSS,-1.0
2024-12-01,2024,E0,Liverpool,Man City,C Kavanagh,HIGH CONFIDENCE,2.0,2.2,4.2,3.4768686,0.2023429,0.79765713,0.6262195202423972,Rolling market,0.17143761190634543,STRONG UNDER,UNDER 4.5,1.6,1.0,4,WIN,0.6000000000000001
2024-12-04,2024,E0,Man City,Nott'm Forest,M Oliver,HIGH CONFIDENCE,2.6,2.8,5.4,3.5617735,0.1953767,0.8046233,0.629614122683234,Rolling market,0.17500918311434288,STRONG UNDER,UNDER 4.5,1.59,1.0,6,LOSS,-1.0
2024-12-07,2024,E0,Brentford,Newcastle,T Robinson,HIGH CONFIDENCE,1.4,1.8,3.2,3.2177155,0.24015345,0.75984657,0.6309036965683323,Rolling market,0.12894287153927264,STRONG UNDER,UNDER 4.5,1.59,1.0,3,WIN,0.5900000000000001
2024-12-07,2024,E0,Crystal Palace,Man City,R Jones,HIGH CONFIDENCE,3.0,2.4,5.4,2.4484344,0.22700042,0.7729996,0.6318781422338375,Rolling market,0.14112144244099767,STRONG UNDER,UNDER 4.5,1.58,1.0,1,WIN,0.5800000000000001
2024-12-07,2024,E0,Man United,Nott'm Forest,D England,HIGH CONFIDENCE,3.0,2.8,5.8,2.8348894,0.25106394,0.74893606,0.6328469642387564,Rolling market,0.11608909285200286,STRONG UNDER,UNDER 4.5,1.58,1.0,2,WIN,0.5800000000000001
2024-12-08,2024,E0,Ipswich,Bournemouth,M Salisbury,HIGH CONFIDENCE,2.2,3.2,5.4,3.0406208,0.17420852,0.8257915,0.6324946101116313,Rolling market,0.19329686804541213,STRONG UNDER,UNDER 4.5,1.58,1.0,3,WIN,0.5800000000000001
2024-12-14,2024,E0,Wolves,Ipswich,S Hooper,HIGH CONFIDENCE,2.4,2.8,5.199999999999999,3.1458876,0.19604896,0.803951,0.6333427361781905,Rolling market,0.1706082888309648,STRONG UNDER,UNDER 4.5,1.58,1.0,2,WIN,0.5800000000000001
2024-12-26,2024,E0,Man City,Everton,S Hooper,HIGH CONFIDENCE,2.0,2.2,4.2,3.4352329,0.2547059,0.7452941,0.6396810104390789,Rolling market,0.10561308364661448,STRONG UNDER,UNDER 4.5,1.56,1.0,5,LOSS,-1.0
2024-12-27,2024,E0,Arsenal,Ipswich,D England,HIGH CONFIDENCE,1.2,2.4,3.5999999999999996,3.5880675,0.081362404,0.9186376,0.6398128749283811,Rolling market,0.27882469879064353,STRONG UNDER,UNDER 4.5,1.56,1.0,2,WIN,0.56
2024-12-29,2024,E0,Crystal Palace,Southampton,M Salisbury,HIGH CONFIDENCE,2.2,3.4,5.6,3.6952653,0.28925252,0.7107475,0.6415252336084912,Rolling market,0.06922224678396482,STRONG UNDER,UNDER 4.5,1.56,1.0,5,LOSS,-1.0
2024-12-29,2024,E0,Fulham,Bournemouth,R Jones,HIGH CONFIDENCE,2.4,3.0,5.4,2.7964928,0.2626281,0.7373719,0.6390878854501382,Rolling market,0.09828403608916847,STRONG UNDER,UNDER 4.5,1.56,1.0,4,WIN,0.56
2024-12-29,2024,E0,Leicester,Man City,M Oliver,HIGH CONFIDENCE,2.8,2.0,4.8,3.6205914,0.25808287,0.74191713,0.6399391137395414,Rolling market,0.10197801959175745,STRONG UNDER,UNDER 4.5,1.56,1.0,3,WIN,0.56
2024-12-30,2024,E0,Ipswich,Chelsea,J Brooks,HIGH CONFIDENCE,2.0,1.6,3.6,3.6619046,0.1869836,0.8130164,0.6412604543582269,Rolling market,0.1717559602841071,STRONG UNDER,UNDER 4.5,1.56,1.0,8,LOSS,-1.0
2025-01-04,2025,E0,Man City,West Ham,M Salisbury,HIGH CONFIDENCE,1.8,1.6,3.4000000000000004,2.335768,0.11112868,0.8888713,0.7911164039696439,Rolling market,0.09775490817177457,STRONG UNDER,UNDER 4.5,1.26,1.0,3,WIN,0.26
2025-01-05,2025,E0,Fulham,Ipswich,D Bond,HIGH CONFIDENCE,2.2,2.4,4.6,2.496045,0.16782779,0.8321722,0.7573030303030303,Rolling market,0.07486918468186354,STRONG UNDER,UNDER 4.5,1.32,1.0,6,LOSS,-1.0
2025-01-14,2025,E0,Brentford,Man City,A Taylor,HIGH CONFIDENCE,2.0,2.0,4.0,3.5274358,0.21722497,0.78277504,0.6802597704796658,Rolling market,0.10251527396155735,STRONG UNDER,UNDER 4.5,1.47,1.0,0,WIN,0.47
2025-01-19,2025,E0,Ipswich,Man City,S Barrott,HIGH CONFIDENCE,2.4,1.4,3.8,2.9815266,0.19405062,0.8059494,0.7007462055715659,Rolling market,0.10520318436297393,STRONG UNDER,UNDER 4.5,1.43,1.0,1,WIN,0.42999999999999994
2025-01-25,2025,E0,Liverpool,Ipswich,M Salisbury,HIGH CONFIDENCE,1.8,3.2,5.0,2.7463245,0.09387318,0.9061268,0.659332811167389,Rolling market,0.2467939860318603,STRONG UNDER,UNDER 4.5,1.52,1.0,2,WIN,0.52
2025-01-25,2025,E0,Man City,Chelsea,J Brooks,HIGH CONFIDENCE,2.0,1.8,3.8,3.2021391,0.23239881,0.7676012,0.6672309043020194,Rolling market,0.10037028769550871,STRONG UNDER,UNDER 4.5,1.5,1.0,5,LOSS,-1.0
2025-02-02,2025,E0,Brentford,Tottenham,J Gillett,HIGH CONFIDENCE,1.8,1.8,3.6,3.5142262,0.23461936,0.7653806,0.6577856871678057,Rolling market,0.10759493378861518,STRONG UNDER,UNDER 4.5,1.52,1.0,1,WIN,0.52
2025-02-02,2025,E0,Arsenal,Man City,P Bankes,HIGH CONFIDENCE,1.4,1.0,2.4,3.2621598,0.21536396,0.784636,0.6520271079590229,Rolling market,0.13260891270137753,STRONG UNDER,UNDER 4.5,1.53,1.0,2,WIN,0.53
2025-02-15,2025,E0,Aston Villa,Ipswich,R Jones,HIGH CONFIDENCE,1.6,2.6,4.2,2.8861852,0.13863364,0.8613664,0.6833548691245327,Rolling market,0.1780115220574131,STRONG UNDER,UNDER 4.5,1.46,1.0,3,WIN,0.45999999999999996
2025-02-15,2025,E0,Southampton,Bournemouth,J Gillett,HIGH CONFIDENCE,1.2,3.2,4.4,3.3410037,0.16974536,0.8302547,0.7045698441832311,Rolling market,0.1256848297745936,STRONG UNDER,UNDER 4.5,1.42,1.0,4,WIN,0.41999999999999993
2025-02-22,2025,E0,Arsenal,West Ham,C Pawson,HIGH CONFIDENCE,1.6,1.8,3.4000000000000004,2.872119,0.1418751,0.8581249,0.7257165632054177,Rolling market,0.13240834857970807,STRONG UNDER,UNDER 4.5,1.38,1.0,4,WIN,0.3799999999999999
2025-02-22,2025,E0,Bournemouth,Wolves,M Salisbury,HIGH CONFIDENCE,1.6,1.6,3.2,3.654334,0.2102475,0.7897525,0.7319260701718424,Rolling market,0.05782641319607751,STRONG UNDER,UNDER 4.5,1.37,1.0,6,LOSS,-1.0
2025-02-23,2025,E0,Man City,Liverpool,A Taylor,HIGH CONFIDENCE,1.4,1.8,3.2,2.971069,0.21746206,0.78253794,0.7264981592760611,Rolling market,0.056039777888245546,STRONG UNDER,UNDER 4.5,1.38,1.0,0,WIN,0.3799999999999999
2025-03-08,2025,E0,Nott'm Forest,Man City,C Kavanagh,HIGH CONFIDENCE,1.4,0.4,1.7999999999999998,3.2443576,0.16510251,0.8348975,0.7403629238305639,Rolling market,0.09453459432739508,STRONG UNDER,UNDER 4.5,1.35,1.0,5,LOSS,-1.0
2025-03-08,2025,E0,Crystal Palace,Ipswich,S Hooper,HIGH CONFIDENCE,1.4,3.0,4.4,3.252602,0.08257047,0.9174295,0.744004829237886,Rolling market,0.17342467754083102,STRONG UNDER,UNDER 4.5,1.34,1.0,7,LOSS,-1.0
2025-03-15,2025,E0,Bournemouth,Brentford,C Pawson,HIGH CONFIDENCE,2.2,1.0,3.2,3.123132,0.14263156,0.85736847,0.7378291868913924,Rolling market,0.11953928234688882,STRONG UNDER,UNDER 4.5,1.36,1.0,3,WIN,0.3600000000000001
2025-04-01,2025,E0,Arsenal,Fulham,J Brooks,HIGH CONFIDENCE,2.2,2.6,4.800000000000001,3.411277,0.1917962,0.8082038,0.7395105878747079,Rolling market,0.06869322853917148,STRONG UNDER,UNDER 4.5,1.35,1.0,3,WIN,0.3500000000000001
2025-04-02,2025,E0,Bournemouth,Ipswich,R Jones,HIGH CONFIDENCE,2.4,3.4,5.8,3.3414726,0.20874225,0.79125774,0.7384028697571745,Rolling market,0.05285486930990313,STRONG UNDER,UNDER 4.5,1.35,1.0,3,WIN,0.3500000000000001
2025-04-05,2025,E0,West Ham,Bournemouth,T Robinson,HIGH CONFIDENCE,1.0,3.2,4.2,3.7462811,0.17187674,0.8281233,0.7449598702568628,Rolling market,0.08316340120843868,STRONG UNDER,UNDER 4.5,1.34,1.0,4,WIN,0.3400000000000001
2025-04-06,2025,E0,Fulham,Liverpool,C Kavanagh,HIGH CONFIDENCE,0.4,1.6,2.0,3.5417902,0.122736335,0.87726367,0.7481984779299848,Rolling market,0.12906518726929495,STRONG UNDER,UNDER 4.5,1.34,1.0,3,WIN,0.3400000000000001
2025-04-19,2025,E0,Crystal Palace,Bournemouth,S Barrott,HIGH CONFIDENCE,1.8,3.0,4.8,2.5376797,0.1867955,0.8132045,0.7405072358079311,Rolling market,0.07269729109331402,STRONG UNDER,UNDER 4.5,1.35,1.0,7,LOSS,-1.0
2025-05-01,2025,E0,Nott'm Forest,Brentford,D England,HIGH CONFIDENCE,1.2,1.0,2.2,3.6303017,0.20387425,0.79612577,0.7345176677627009,Rolling market,0.06160810185247245,STRONG UNDER,UNDER 4.5,1.36,1.0,8,LOSS,-1.0
2025-05-02,2025,E0,Man City,Wolves,P Bankes,HIGH CONFIDENCE,1.6,2.0,3.6,3.0729823,0.1729901,0.8270099,0.7312018109790606,Rolling market,0.09580810532648143,STRONG UNDER,UNDER 4.5,1.37,1.0,0,WIN,0.3700000000000001
