predicted_cards_lte,total_cards_last5_lte,value_edge_gt,over_4_5_prob_lt,total_bets,minimum_40_bets,win_rate,roi,avg_edge,avg_profit,season_min_roi,referee_min_roi,league_min_roi,season_positive_roi_rate,referee_positive_roi_rate,league_positive_roi_rate,roi_stability_std,stability_score,roi_by_season,roi_by_referee,roi_by_league
2.8,3.5,0.05,0.3,70,YES,0.8142857142857143,0.06657142857142859,0.14308033125684225,0.06657142857142859,0.006086956521739184,-0.5833333333333334,0.06657142857142859,1.0,0.75,1.0,0.17313778139050626,-0.10656635281907767,2022:39 bets/3.2%; 2023:23 bets/0.6%; 2024:1 bets/54.0%; 2025:4 bets/37.0%; 2026:3 bets/41.3%,A Madley:8 bets/-36.8%; A Taylor:9 bets/-12.3%; C Kavanagh:3 bets/33.0%; C Pawson:4 bets/30.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:3 bets/-58.3%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:6 bets/4.3%; M Oliver:7 bets/12.1%; M Salisbury:3 bets/40.0%; P Bankes:3 bets/-9.7%; P Tierney:3 bets/41.7%; R Jones:5 bets/26.0%; S Attwell:2 bets/30.0%; S Hooper:3 bets/27.3%; T Bramall:1 bets/41.0%,E0:70 bets/6.7%
2.8,3.5,0.05,0.35,70,YES,0.8142857142857143,0.06657142857142859,0.14308033125684225,0.06657142857142859,0.006086956521739184,-0.5833333333333334,0.06657142857142859,1.0,0.75,1.0,0.17313778139050626,-0.10656635281907767,2022:39 bets/3.2%; 2023:23 bets/0.6%; 2024:1 bets/54.0%; 2025:4 bets/37.0%; 2026:3 bets/41.3%,A Madley:8 bets/-36.8%; A Taylor:9 bets/-12.3%; C Kavanagh:3 bets/33.0%; C Pawson:4 bets/30.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:3 bets/-58.3%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:6 bets/4.3%; M Oliver:7 bets/12.1%; M Salisbury:3 bets/40.0%; P Bankes:3 bets/-9.7%; P Tierney:3 bets/41.7%; R Jones:5 bets/26.0%; S Attwell:2 bets/30.0%; S Hooper:3 bets/27.3%; T Bramall:1 bets/41.0%,E0:70 bets/6.7%
2.8,3.5,0.05,0.4,70,YES,0.8142857142857143,0.06657142857142859,0.14308033125684225,0.06657142857142859,0.006086956521739184,-0.5833333333333334,0.06657142857142859,1.0,0.75,1.0,0.17313778139050626,-0.10656635281907767,2022:39 bets/3.2%; 2023:23 bets/0.6%; 2024:1 bets/54.0%; 2025:4 bets/37.0%; 2026:3 bets/41.3%,A Madley:8 bets/-36.8%; A Taylor:9 bets/-12.3%; C Kavanagh:3 bets/33.0%; C Pawson:4 bets/30.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:3 bets/-58.3%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:6 bets/4.3%; M Oliver:7 bets/12.1%; M Salisbury:3 bets/40.0%; P Bankes:3 bets/-9.7%; P Tierney:3 bets/41.7%; R Jones:5 bets/26.0%; S Attwell:2 bets/30.0%; S Hooper:3 bets/27.3%; T Bramall:1 bets/41.0%,E0:70 bets/6.7%
2.8,3.0,0.1,0.3,40,YES,0.825,0.06650000000000003,0.15383613414972647,0.06650000000000003,-0.07538461538461533,-0.375,0.06650000000000003,0.75,0.7647058823529411,1.0,0.05930053755328982,0.007199462446710214,2022:24 bets/10.1%; 2023:13 bets/-7.5%; 2025:1 bets/41.0%; 2026:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:5 bets/3.8%; C Kavanagh:1 bets/24.0%; C Pawson:2 bets/34.5%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:3 bets/26.0%; M Oliver:5 bets/2.2%; P Bankes:2 bets/-32.5%; R Jones:3 bets/25.7%; S Attwell:2 bets/30.0%; S Hooper:1 bets/28.0%,E0:40 bets/6.7%
2.8,3.0,0.1,0.35,40,YES,0.825,0.06650000000000003,0.15383613414972647,0.06650000000000003,-0.07538461538461533,-0.375,0.06650000000000003,0.75,0.7647058823529411,1.0,0.05930053755328982,0.007199462446710214,2022:24 bets/10.1%; 2023:13 bets/-7.5%; 2025:1 bets/41.0%; 2026:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:5 bets/3.8%; C Kavanagh:1 bets/24.0%; C Pawson:2 bets/34.5%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:3 bets/26.0%; M Oliver:5 bets/2.2%; P Bankes:2 bets/-32.5%; R Jones:3 bets/25.7%; S Attwell:2 bets/30.0%; S Hooper:1 bets/28.0%,E0:40 bets/6.7%
2.8,3.0,0.1,0.4,40,YES,0.825,0.06650000000000003,0.15383613414972647,0.06650000000000003,-0.07538461538461533,-0.375,0.06650000000000003,0.75,0.7647058823529411,1.0,0.05930053755328982,0.007199462446710214,2022:24 bets/10.1%; 2023:13 bets/-7.5%; 2025:1 bets/41.0%; 2026:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:5 bets/3.8%; C Kavanagh:1 bets/24.0%; C Pawson:2 bets/34.5%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:3 bets/26.0%; M Oliver:5 bets/2.2%; P Bankes:2 bets/-32.5%; R Jones:3 bets/25.7%; S Attwell:2 bets/30.0%; S Hooper:1 bets/28.0%,E0:40 bets/6.7%
2.8,3.5,0.1,0.3,60,YES,0.8166666666666667,0.06500000000000002,0.15477404804304748,0.06500000000000002,-0.009090909090909049,-0.375,0.06500000000000002,0.75,0.7368421052631579,1.0,0.15248960486778956,-0.08748960486778955,2022:34 bets/7.2%; 2023:22 bets/-0.9%; 2025:1 bets/41.0%; 2026:3 bets/41.3%,A Madley:7 bets/-27.7%; A Taylor:8 bets/-17.2%; C Kavanagh:3 bets/33.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:6 bets/4.3%; M Oliver:5 bets/2.2%; M Salisbury:2 bets/47.0%; P Bankes:3 bets/-9.7%; P Tierney:2 bets/35.5%; R Jones:5 bets/26.0%; S Attwell:2 bets/30.0%; S Hooper:2 bets/27.5%,E0:60 bets/6.5%
2.8,3.5,0.1,0.35,60,YES,0.8166666666666667,0.06500000000000002,0.15477404804304748,0.06500000000000002,-0.009090909090909049,-0.375,0.06500000000000002,0.75,0.7368421052631579,1.0,0.15248960486778956,-0.08748960486778955,2022:34 bets/7.2%; 2023:22 bets/-0.9%; 2025:1 bets/41.0%; 2026:3 bets/41.3%,A Madley:7 bets/-27.7%; A Taylor:8 bets/-17.2%; C Kavanagh:3 bets/33.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:6 bets/4.3%; M Oliver:5 bets/2.2%; M Salisbury:2 bets/47.0%; P Bankes:3 bets/-9.7%; P Tierney:2 bets/35.5%; R Jones:5 bets/26.0%; S Attwell:2 bets/30.0%; S Hooper:2 bets/27.5%,E0:60 bets/6.5%
2.8,3.5,0.1,0.4,60,YES,0.8166666666666667,0.06500000000000002,0.15477404804304748,0.06500000000000002,-0.009090909090909049,-0.375,0.06500000000000002,0.75,0.7368421052631579,1.0,0.15248960486778956,-0.08748960486778955,2022:34 bets/7.2%; 2023:22 bets/-0.9%; 2025:1 bets/41.0%; 2026:3 bets/41.3%,A Madley:7 bets/-27.7%; A Taylor:8 bets/-17.2%; C Kavanagh:3 bets/33.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:6 bets/4.3%; M Oliver:5 bets/2.2%; M Salisbury:2 bets/47.0%; P Bankes:3 bets/-9.7%; P Tierney:2 bets/35.5%; R Jones:5 bets/26.0%; S Attwell:2 bets/30.0%; S Hooper:2 bets/27.5%,E0:60 bets/6.5%
2.8,3.5,0.08,0.3,64,YES,0.8125,0.06406250000000002,0.1507323752322675,0.06406250000000002,-0.009090909090909049,-0.375,0.06406250000000002,0.8,0.7368421052631579,1.0,0.17572580008714775,-0.11166330008714773,2022:35 bets/4.1%; 2023:22 bets/-0.9%; 2024:1 bets/54.0%; 2025:3 bets/35.7%; 2026:3 bets/41.3%,A Madley:8 bets/-36.8%; A Taylor:8 bets/-17.2%; C Kavanagh:3 bets/33.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:6 bets/4.3%; M Oliver:6 bets/8.5%; M Salisbury:3 bets/40.0%; P Bankes:3 bets/-9.7%; P Tierney:3 bets/41.7%; R Jones:5 bets/26.0%; S Attwell:2 bets/30.0%; S Hooper:2 bets/27.5%,E0:64 bets/6.4%
2.8,3.5,0.08,0.35,64,YES,0.8125,0.06406250000000002,0.1507323752322675,0.06406250000000002,-0.009090909090909049,-0.375,0.06406250000000002,0.8,0.7368421052631579,1.0,0.17572580008714775,-0.11166330008714773,2022:35 bets/4.1%; 2023:22 bets/-0.9%; 2024:1 bets/54.0%; 2025:3 bets/35.7%; 2026:3 bets/41.3%,A Madley:8 bets/-36.8%; A Taylor:8 bets/-17.2%; C Kavanagh:3 bets/33.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:6 bets/4.3%; M Oliver:6 bets/8.5%; M Salisbury:3 bets/40.0%; P Bankes:3 bets/-9.7%; P Tierney:3 bets/41.7%; R Jones:5 bets/26.0%; S Attwell:2 bets/30.0%; S Hooper:2 bets/27.5%,E0:64 bets/6.4%
2.8,3.5,0.08,0.4,64,YES,0.8125,0.06406250000000002,0.1507323752322675,0.06406250000000002,-0.009090909090909049,-0.375,0.06406250000000002,0.8,0.7368421052631579,1.0,0.17572580008714775,-0.11166330008714773,2022:35 bets/4.1%; 2023:22 bets/-0.9%; 2024:1 bets/54.0%; 2025:3 bets/35.7%; 2026:3 bets/41.3%,A Madley:8 bets/-36.8%; A Taylor:8 bets/-17.2%; C Kavanagh:3 bets/33.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:2 bets/38.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:6 bets/4.3%; M Oliver:6 bets/8.5%; M Salisbury:3 bets/40.0%; P Bankes:3 bets/-9.7%; P Tierney:3 bets/41.7%; R Jones:5 bets/26.0%; S Attwell:2 bets/30.0%; S Hooper:2 bets/27.5%,E0:64 bets/6.4%
2.5,3.5,0.05,0.3,40,YES,0.825,0.06350000000000003,0.14761051946293033,0.06350000000000003,-0.05999999999999997,-0.5766666666666667,0.06350000000000003,0.6666666666666666,0.8125,1.0,0.1722670981051494,-0.10876709810514937,2022:25 bets/10.6%; 2023:13 bets/-6.0%; 2025:2 bets/33.5%,A Madley:3 bets/-57.7%; A Taylor:7 bets/-27.9%; C Kavanagh:1 bets/40.0%; C Pawson:4 bets/30.3%; D England:1 bets/34.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:5 bets/29.0%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:3 bets/25.7%; S Hooper:1 bets/28.0%,E0:40 bets/6.4%
2.5,3.5,0.05,0.35,40,YES,0.825,0.06350000000000003,0.14761051946293033,0.06350000000000003,-0.05999999999999997,-0.5766666666666667,0.06350000000000003,0.6666666666666666,0.8125,1.0,0.1722670981051494,-0.10876709810514937,2022:25 bets/10.6%; 2023:13 bets/-6.0%; 2025:2 bets/33.5%,A Madley:3 bets/-57.7%; A Taylor:7 bets/-27.9%; C Kavanagh:1 bets/40.0%; C Pawson:4 bets/30.3%; D England:1 bets/34.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:5 bets/29.0%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:3 bets/25.7%; S Hooper:1 bets/28.0%,E0:40 bets/6.4%
2.5,3.5,0.05,0.4,40,YES,0.825,0.06350000000000003,0.14761051946293033,0.06350000000000003,-0.05999999999999997,-0.5766666666666667,0.06350000000000003,0.6666666666666666,0.8125,1.0,0.1722670981051494,-0.10876709810514937,2022:25 bets/10.6%; 2023:13 bets/-6.0%; 2025:2 bets/33.5%,A Madley:3 bets/-57.7%; A Taylor:7 bets/-27.9%; C Kavanagh:1 bets/40.0%; C Pawson:4 bets/30.3%; D England:1 bets/34.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:5 bets/29.0%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:3 bets/25.7%; S Hooper:1 bets/28.0%,E0:40 bets/6.4%
2.6,3.0,0.08,0.3,34,NO,0.8235294117647058,0.062352941176470604,0.15663229580201307,0.062352941176470604,-0.029999999999999947,-0.375,0.062352941176470604,0.75,0.7647058823529411,1.0,0.04178853143630036,0.020564409740170243,2022:21 bets/7.8%; 2023:11 bets/-3.0%; 2025:1 bets/41.0%; 2026:1 bets/40.0%,A Madley:4 bets/-36.5%; A Taylor:4 bets/-5.5%; C Kavanagh:1 bets/24.0%; C Pawson:2 bets/34.5%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:2 bets/26.5%; M Oliver:5 bets/2.2%; P Bankes:1 bets/35.0%; R Jones:2 bets/25.0%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:34 bets/6.2%
2.6,3.0,0.08,0.35,34,NO,0.8235294117647058,0.062352941176470604,0.15663229580201307,0.062352941176470604,-0.029999999999999947,-0.375,0.062352941176470604,0.75,0.7647058823529411,1.0,0.04178853143630036,0.020564409740170243,2022:21 bets/7.8%; 2023:11 bets/-3.0%; 2025:1 bets/41.0%; 2026:1 bets/40.0%,A Madley:4 bets/-36.5%; A Taylor:4 bets/-5.5%; C Kavanagh:1 bets/24.0%; C Pawson:2 bets/34.5%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:2 bets/26.5%; M Oliver:5 bets/2.2%; P Bankes:1 bets/35.0%; R Jones:2 bets/25.0%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:34 bets/6.2%
2.6,3.0,0.08,0.4,34,NO,0.8235294117647058,0.062352941176470604,0.15663229580201307,0.062352941176470604,-0.029999999999999947,-0.375,0.062352941176470604,0.75,0.7647058823529411,1.0,0.04178853143630036,0.020564409740170243,2022:21 bets/7.8%; 2023:11 bets/-3.0%; 2025:1 bets/41.0%; 2026:1 bets/40.0%,A Madley:4 bets/-36.5%; A Taylor:4 bets/-5.5%; C Kavanagh:1 bets/24.0%; C Pawson:2 bets/34.5%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:2 bets/26.5%; M Oliver:5 bets/2.2%; P Bankes:1 bets/35.0%; R Jones:2 bets/25.0%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:34 bets/6.2%
2.6,3.0,0.1,0.3,34,NO,0.8235294117647058,0.062352941176470604,0.15663229580201307,0.062352941176470604,-0.029999999999999947,-0.375,0.062352941176470604,0.75,0.7647058823529411,1.0,0.04178853143630036,0.020564409740170243,2022:21 bets/7.8%; 2023:11 bets/-3.0%; 2025:1 bets/41.0%; 2026:1 bets/40.0%,A Madley:4 bets/-36.5%; A Taylor:4 bets/-5.5%; C Kavanagh:1 bets/24.0%; C Pawson:2 bets/34.5%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:2 bets/26.5%; M Oliver:5 bets/2.2%; P Bankes:1 bets/35.0%; R Jones:2 bets/25.0%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:34 bets/6.2%
2.6,3.0,0.1,0.35,34,NO,0.8235294117647058,0.062352941176470604,0.15663229580201307,0.062352941176470604,-0.029999999999999947,-0.375,0.062352941176470604,0.75,0.7647058823529411,1.0,0.04178853143630036,0.020564409740170243,2022:21 bets/7.8%; 2023:11 bets/-3.0%; 2025:1 bets/41.0%; 2026:1 bets/40.0%,A Madley:4 bets/-36.5%; A Taylor:4 bets/-5.5%; C Kavanagh:1 bets/24.0%; C Pawson:2 bets/34.5%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:2 bets/26.5%; M Oliver:5 bets/2.2%; P Bankes:1 bets/35.0%; R Jones:2 bets/25.0%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:34 bets/6.2%
2.6,3.0,0.1,0.4,34,NO,0.8235294117647058,0.062352941176470604,0.15663229580201307,0.062352941176470604,-0.029999999999999947,-0.375,0.062352941176470604,0.75,0.7647058823529411,1.0,0.04178853143630036,0.020564409740170243,2022:21 bets/7.8%; 2023:11 bets/-3.0%; 2025:1 bets/41.0%; 2026:1 bets/40.0%,A Madley:4 bets/-36.5%; A Taylor:4 bets/-5.5%; C Kavanagh:1 bets/24.0%; C Pawson:2 bets/34.5%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:2 bets/26.5%; M Oliver:5 bets/2.2%; P Bankes:1 bets/35.0%; R Jones:2 bets/25.0%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:34 bets/6.2%
2.5,3.5,0.08,0.3,37,NO,0.8108108108108109,0.04486486486486487,0.15476082084645015,0.04486486486486487,-0.09333333333333331,-0.5766666666666667,0.04486486486486487,0.6666666666666666,0.8125,1.0,0.16428889595308904,-0.11942403108822416,2022:23 bets/9.2%; 2023:12 bets/-9.3%; 2025:2 bets/33.5%,A Madley:3 bets/-57.7%; A Taylor:6 bets/-37.0%; C Kavanagh:1 bets/40.0%; C Pawson:3 bets/31.3%; D England:1 bets/34.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:4 bets/27.8%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:3 bets/25.7%; S Hooper:1 bets/28.0%,E0:37 bets/4.5%
2.5,3.5,0.08,0.35,37,NO,0.8108108108108109,0.04486486486486487,0.15476082084645015,0.04486486486486487,-0.09333333333333331,-0.5766666666666667,0.04486486486486487,0.6666666666666666,0.8125,1.0,0.16428889595308904,-0.11942403108822416,2022:23 bets/9.2%; 2023:12 bets/-9.3%; 2025:2 bets/33.5%,A Madley:3 bets/-57.7%; A Taylor:6 bets/-37.0%; C Kavanagh:1 bets/40.0%; C Pawson:3 bets/31.3%; D England:1 bets/34.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:4 bets/27.8%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:3 bets/25.7%; S Hooper:1 bets/28.0%,E0:37 bets/4.5%
2.5,3.5,0.08,0.4,37,NO,0.8108108108108109,0.04486486486486487,0.15476082084645015,0.04486486486486487,-0.09333333333333331,-0.5766666666666667,0.04486486486486487,0.6666666666666666,0.8125,1.0,0.16428889595308904,-0.11942403108822416,2022:23 bets/9.2%; 2023:12 bets/-9.3%; 2025:2 bets/33.5%,A Madley:3 bets/-57.7%; A Taylor:6 bets/-37.0%; C Kavanagh:1 bets/40.0%; C Pawson:3 bets/31.3%; D England:1 bets/34.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:4 bets/27.8%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:3 bets/25.7%; S Hooper:1 bets/28.0%,E0:37 bets/4.5%
2.5,3.5,0.1,0.3,36,NO,0.8055555555555556,0.038888888888888896,0.1563443184207467,0.038888888888888896,-0.09333333333333331,-0.5766666666666667,0.038888888888888896,0.6666666666666666,0.8,1.0,0.16350554969187298,-0.12461666080298409,2022:23 bets/9.2%; 2023:12 bets/-9.3%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:6 bets/-37.0%; C Kavanagh:1 bets/40.0%; C Pawson:3 bets/31.3%; D England:1 bets/34.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:4 bets/27.8%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:3 bets/25.7%; S Hooper:1 bets/28.0%,E0:36 bets/3.9%
2.5,3.5,0.1,0.35,36,NO,0.8055555555555556,0.038888888888888896,0.1563443184207467,0.038888888888888896,-0.09333333333333331,-0.5766666666666667,0.038888888888888896,0.6666666666666666,0.8,1.0,0.16350554969187298,-0.12461666080298409,2022:23 bets/9.2%; 2023:12 bets/-9.3%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:6 bets/-37.0%; C Kavanagh:1 bets/40.0%; C Pawson:3 bets/31.3%; D England:1 bets/34.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:4 bets/27.8%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:3 bets/25.7%; S Hooper:1 bets/28.0%,E0:36 bets/3.9%
2.5,3.5,0.1,0.4,36,NO,0.8055555555555556,0.038888888888888896,0.1563443184207467,0.038888888888888896,-0.09333333333333331,-0.5766666666666667,0.038888888888888896,0.6666666666666666,0.8,1.0,0.16350554969187298,-0.12461666080298409,2022:23 bets/9.2%; 2023:12 bets/-9.3%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:6 bets/-37.0%; C Kavanagh:1 bets/40.0%; C Pawson:3 bets/31.3%; D England:1 bets/34.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:4 bets/27.8%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:3 bets/25.7%; S Hooper:1 bets/28.0%,E0:36 bets/3.9%
2.6,3.5,0.1,0.3,46,YES,0.8043478260869565,0.038043478260869575,0.15601274698167586,0.038043478260869575,-0.07499999999999997,-0.375,0.038043478260869575,0.75,0.7777777777777778,1.0,0.15363743624035323,-0.11559395797948366,2022:28 bets/7.6%; 2023:16 bets/-7.5%; 2025:1 bets/41.0%; 2026:1 bets/40.0%,A Madley:5 bets/-24.0%; A Taylor:6 bets/-37.0%; C Kavanagh:2 bets/32.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:5 bets/2.2%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:4 bets/25.8%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:46 bets/3.8%
2.6,3.5,0.1,0.35,46,YES,0.8043478260869565,0.038043478260869575,0.15601274698167586,0.038043478260869575,-0.07499999999999997,-0.375,0.038043478260869575,0.75,0.7777777777777778,1.0,0.15363743624035323,-0.11559395797948366,2022:28 bets/7.6%; 2023:16 bets/-7.5%; 2025:1 bets/41.0%; 2026:1 bets/40.0%,A Madley:5 bets/-24.0%; A Taylor:6 bets/-37.0%; C Kavanagh:2 bets/32.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:5 bets/2.2%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:4 bets/25.8%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:46 bets/3.8%
